Time,CH1,CH2
1.2909127,-0.040000003,-0.006
1.2910126,-0.040000003,-0.006
1.2911127,-0.036000002,-0.006
1.2912127,-0.040000003,-0.008
1.2913127,-0.040000003,-0.006
1.2914127,-0.042000003,-0.008
1.2915127,-0.038000003,-0.008
1.2916127,-0.040000003,-0.006
1.2917126,-0.048,-0.020000001
1.2918127,-0.042000003,-0.010000001
1.2919127,-0.038000003,-0.006
1.2920127,-0.040000003,-0.006
1.2921127,-0.040000003,-0.008
1.2922127,-0.040000003,-0.008
1.2923127,-0.040000003,-0.008
1.2924128,-0.038000003,-0.008
1.2925127,-0.042000003,-0.008
1.2926127,-0.042000003,-0.010000001
1.2927127,-0.040000003,-0.008
1.2928127,-0.040000003,-0.006
1.2929127,-0.040000003,-0.008
1.2930127,-0.042000003,-0.008
1.2931128,-0.036000002,-0.006
1.2932128,-0.040000003,-0.008
1.2933127,-0.038000003,-0.008
1.2934127,-0.040000003,-0.008
1.2935127,-0.038000003,-0.006
1.2936127,-0.038000003,-0.008
1.2937127,-0.038000003,-0.008
1.2938128,-0.032,-0.002
1.2939128,-0.040000003,-0.010000001
1.2940127,-0.038000003,-0.008
1.2941127,-0.040000003,-0.008
1.2942127,-0.038000003,-0.006
1.2943127,-0.038000003,-0.010000001
1.2944127,-0.042000003,-0.010000001
1.2945127,-0.040000003,-0.008
1.2946128,-0.042000003,-0.010000001
1.2947128,-0.044000003,-0.012
1.2948127,-0.042000003,-0.010000001
1.2949127,-0.040000003,-0.008
1.2950127,-0.040000003,-0.010000001
1.2951127,-0.040000003,-0.008
1.2952127,-0.042000003,-0.010000001
1.2953128,-0.040000003,-0.008
1.2954128,-0.040000003,-0.010000001
1.2955128,-0.040000003,-0.010000001
1.2956127,-0.038000003,-0.010000001
1.2957127,-0.040000003,-0.008
1.2958127,-0.038000003,-0.008
1.2959127,-0.040000003,-0.010000001
1.2960128,-0.036000002,-0.008
1.2961128,-0.040000003,-0.008
1.2962128,-0.038000003,-0.006
1.2963127,-0.036000002,-0.008
1.2964127,-0.040000003,-0.010000001
1.2965127,-0.036000002,-0.008
1.2966127,-0.040000003,-0.010000001
1.2967128,-0.036000002,-0.006
1.2968128,-0.040000003,-0.008
1.2969128,-0.036000002,-0.006
1.2970128,-0.040000003,-0.006
1.2971127,-0.036000002,-0.006
1.2972127,-0.036000002,-0.006
1.2973127,-0.040000003,-0.010000001
1.2974128,-0.032,-0.004
1.2975128,-0.036000002,-0.006
1.2976128,-0.034,-0.004
1.2977128,-0.038000003,-0.008
1.2978128,-0.036000002,-0.006
1.2979127,-0.038000003,-0.008
1.2980127,-0.036000002,-0.006
1.2981128,-0.034,-0.006
1.2982128,-0.038000003,-0.006
1.2983128,-0.036000002,-0.006
1.2984128,-0.042000003,-0.010000001
1.2985128,-0.036000002,-0.008
1.2986127,-0.040000003,-0.008
1.2987127,-0.044000003,-0.012
1.2988127,-0.036000002,-0.006
1.2989128,-0.034,-0.004
1.2990128,-0.034,-0.008
1.2991128,-0.036000002,-0.008
1.2992128,-0.036000002,-0.006
1.2993128,-0.044000003,-0.010000001
1.2994127,-0.042000003,-0.010000001
1.2995127,-0.038000003,-0.008
1.2996128,-0.036000002,-0.008
1.2997128,-0.036000002,-0.006
1.2998128,-0.042000003,-0.008
1.2999128,-0.036000002,-0.006
1.3000128,-0.032,-0.002
1.3001127,-0.034,-0.006
1.3002127,-0.036000002,-0.006
1.3003128,-0.036000002,-0.008
1.3004128,-0.040000003,-0.012
1.3005128,-0.036000002,-0.006
1.3006128,-0.036000002,-0.006
1.3007128,-0.036000002,-0.008
1.3008128,-0.034,-0.008
1.3009127,-0.038000003,-0.008
1.3010128,-0.036000002,-0.006
1.3011128,-0.034,-0.010000001
1.3012128,-0.034,-0.008
1.3013128,-0.038000003,-0.008
1.3014128,-0.034,-0.008
1.3015128,-0.034,-0.004
1.3016129,-0.036000002,-0.008
1.3017128,-0.036000002,-0.006
1.3018128,-0.036000002,-0.008
1.3019128,-0.034,-0.006
1.3020128,-0.036000002,-0.008
1.3021128,-0.036000002,-0.008
1.3022128,-0.034,-0.006
1.3023129,-0.036000002,-0.010000001
1.3024127,-0.036000002,-0.008
1.3025128,-0.036000002,-0.006
1.3026128,-0.034,-0.006
1.3027128,-0.034,-0.008
1.3028128,-0.034,-0.006
1.3029128,-0.034,-0.006
1.3030128,-0.034,-0.008
1.3031129,-0.034,-0.008
1.3032128,-0.034,-0.008
1.3033128,-0.034,-0.008
1.3034128,-0.036000002,-0.008
1.3035128,-0.034,-0.006
1.3036128,-0.034,-0.010000001
1.3037128,-0.034,-0.008
1.3038129,-0.036000002,-0.008
1.3039129,-0.034,-0.008
1.3040128,-0.036000002,-0.006
1.3041128,-0.034,-0.008
1.3042128,-0.034,-0.006
1.3043128,-0.034,-0.006
1.3044128,-0.034,-0.006
1.3045129,-0.036000002,-0.006
1.3046129,-0.032,-0.004
1.3047128,-0.034,-0.006
1.3048128,-0.034,-0.008
1.3049128,-0.034,-0.006
1.3050128,-0.034,-0.008
1.3051128,-0.034,-0.008
1.3052129,-0.036000002,-0.008
1.3053129,-0.034,-0.006
1.3054129,-0.036000002,-0.008
1.3055128,-0.036000002,-0.006
1.3056128,-0.030000001,-0.004
1.3057128,-0.034,-0.008
1.3058128,-0.032,-0.006
1.3059129,-0.036000002,-0.006
1.3060129,-0.028,0.006
1.3061129,-0.036000002,-0.008
1.3062129,-0.034,-0.006
1.3063128,-0.034,-0.008
1.3064128,-0.032,-0.008
1.3065128,-0.034,-0.010000001
1.3066128,-0.034,-0.008
1.3067129,-0.032,-0.006
1.3068129,-0.034,-0.006
1.3069129,-0.034,-0.006
1.3070128,-0.040000003,-0.012
1.3071128,-0.038000003,-0.008
1.3072128,-0.034,-0.006
1.3073128,-0.034,-0.006
1.3074129,-0.042000003,-0.016
1.3075129,-0.034,-0.008
1.3076129,-0.034,-0.006
1.3077129,-0.034,-0.008
1.3078128,-0.034,-0.008
1.3079128,-0.034,-0.010000001
1.3080128,-0.036000002,-0.008
1.3081129,-0.034,-0.008
1.3082129,-0.034,-0.010000001
1.3083129,-0.032,-0.006
1.3084129,-0.032,-0.008
1.3085128,-0.034,-0.008
1.3086128,-0.034,-0.008
1.3087128,-0.026,-0.002
1.3088129,-0.026,-0.002
1.3089129,-0.032,-0.008
1.3090129,-0.032,-0.006
1.3091129,-0.032,-0.008
1.3092129,-0.032,-0.008
1.3093128,-0.034,-0.010000001
1.3094128,-0.034,-0.010000001
1.3095129,-0.034,-0.008
1.3096129,-0.034,-0.008
1.3097129,-0.034,-0.008
1.3098129,-0.034,-0.008
1.3099129,-0.032,-0.008
1.3100129,-0.036000002,-0.008
1.3101128,-0.034,-0.010000001
1.3102129,-0.032,-0.008
1.3103129,-0.032,-0.008
1.3104129,-0.034,-0.010000001
1.3105129,-0.034,-0.008
1.3106129,-0.034,-0.010000001
1.3107129,-0.05,-0.022000002
1.3108128,-0.030000001,-0.006
1.3109128,-0.034,-0.010000001
1.3110129,-0.036000002,-0.012
1.3111129,-0.032,-0.010000001
1.3112129,-0.036000002,-0.008
1.3113129,-0.032,-0.010000001
1.3114129,-0.034,-0.008
1.311513,-0.032,-0.008
1.3116128,-0.034,-0.008
1.3117129,-0.032,-0.008
1.3118129,-0.036000002,-0.014
1.3119129,-0.032,-0.010000001
1.3120129,-0.034,-0.010000001
1.3121129,-0.032,-0.010000001
1.312213,-0.030000001,-0.004
1.312313,-0.034,-0.010000001
1.3124129,-0.030000001,-0.008
1.3125129,-0.034,-0.008
1.3126129,-0.032,-0.008
1.3127129,-0.032,-0.008
1.3128129,-0.034,-0.010000001
1.312913,-0.030000001,-0.010000001
1.313013,-0.034,-0.014
1.3131129,-0.032,-0.010000001
1.3132129,-0.034,-0.008
1.3133129,-0.030000001,-0.006
1.3134129,-0.030000001,-0.010000001
1.3135129,-0.026,-0.006
1.3136129,-0.032,-0.010000001
1.313713,-0.032,-0.008
1.313813,-0.032,-0.008
1.3139129,-0.034,-0.010000001
1.3140129,-0.030000001,-0.010000001
1.3141129,-0.034,-0.010000001
1.3142129,-0.032,-0.008
1.3143129,-0.034,-0.010000001
1.314413,-0.030000001,-0.010000001
1.314513,-0.034,-0.012
1.314613,-0.032,-0.008
1.3147129,-0.028,-0.006
1.3148129,-0.034,-0.010000001
1.3149129,-0.032,-0.010000001
1.3150129,-0.034,-0.010000001
1.315113,-0.030000001,-0.004
1.315213,-0.032,-0.010000001
1.315313,-0.032,-0.008
1.3154129,-0.036000002,-0.010000001
1.3155129,-0.032,-0.010000001
1.3156129,-0.030000001,-0.008
1.3157129,-0.034,-0.008
1.315813,-0.032,-0.010000001
1.315913,-0.032,-0.012
1.316013,-0.032,-0.008
1.316113,-0.032,-0.010000001
1.3162129,-0.032,-0.008
1.3163129,-0.032,-0.010000001
1.3164129,-0.032,-0.008
1.316513,-0.030000001,-0.008
1.316613,-0.032,-0.008
1.316713,-0.030000001,-0.010000001
1.316813,-0.032,-0.010000001
1.3169129,-0.032,-0.010000001
1.3170129,-0.032,-0.010000001
1.3171129,-0.030000001,-0.008
1.3172129,-0.028,-0.008
1.317313,-0.032,-0.010000001
1.317413,-0.030000001,-0.006
1.317513,-0.032,-0.010000001
1.317613,-0.028,-0.006
1.3177129,-0.028,-0.006
1.3178129,-0.028,-0.006
1.3179129,-0.030000001,-0.008
1.318013,-0.026,-0.004
1.318113,-0.026,-0.006
1.318213,-0.030000001,-0.010000001
1.318313,-0.028,-0.008
1.318413,-0.030000001,-0.010000001
1.3185129,-0.020000001,0.0
1.3186129,-0.032,-0.010000001
1.318713,-0.028,-0.006
1.318813,-0.030000001,-0.010000001
1.318913,-0.028,-0.010000001
1.319013,-0.028,-0.006
1.319113,-0.030000001,-0.008
1.3192129,-0.028,-0.010000001
1.3193129,-0.028,-0.008
1.319413,-0.028,-0.008
1.319513,-0.028,-0.008
1.319613,-0.028,-0.006
1.319713,-0.032,-0.008
1.319813,-0.028,-0.004
1.319913,-0.028,-0.006
1.3200129,-0.034,-0.010000001
1.320113,-0.026,-0.008
1.320213,-0.032,-0.008
1.320313,-0.026,-0.008
1.320413,-0.030000001,-0.008
1.320513,-0.028,-0.008
1.320613,-0.030000001,-0.008
1.320713,-0.026,-0.006
1.320813,-0.028,-0.008
1.320913,-0.030000001,-0.010000001
1.321013,-0.020000001,-0.002
1.321113,-0.028,-0.008
1.321213,-0.028,-0.008
1.321313,-0.030000001,-0.010000001
1.321413,-0.030000001,-0.008
1.3215129,-0.028,-0.006
1.321613,-0.030000001,-0.008
1.321713,-0.028,-0.008
1.321813,-0.026,-0.006
1.321913,-0.034,-0.010000001
1.322013,-0.028,-0.008
1.322113,-0.028,-0.008
1.322213,-0.028,-0.008
1.322313,-0.026,-0.006
1.322413,-0.026,-0.008
1.322513,-0.030000001,-0.010000001
1.322613,-0.026,-0.008
1.322713,-0.030000001,-0.010000001
1.322813,-0.026,-0.008
1.322913,-0.030000001,-0.006
1.3230131,-0.026,-0.008
1.323113,-0.030000001,-0.008
1.323213,-0.028,-0.008
1.323313,-0.026,-0.006
1.323413,-0.028,-0.006
1.323513,-0.028,-0.008
1.323613,-0.028,-0.008
1.3237131,-0.028,-0.008
1.323813,-0.028,-0.006
1.323913,-0.026,-0.006
1.324013,-0.028,-0.008
1.324113,-0.028,-0.006
1.324213,-0.026,-0.006
1.324313,-0.026,-0.010000001
1.3244131,-0.026,-0.006
1.3245131,-0.026,-0.006
1.324613,-0.024,-0.006
1.324713,-0.022000002,-0.002
1.324813,-0.024,-0.004
1.324913,-0.028,-0.010000001
1.325013,-0.026,-0.008
1.325113,-0.026,-0.006
1.3252131,-0.026,-0.006
1.325313,-0.026,-0.006
1.325413,-0.028,-0.008
1.325513,-0.024,-0.004
1.325613,-0.026,-0.004
1.325713,-0.030000001,-0.010000001
1.325813,-0.026,0.0
1.3259131,-0.024,-0.006
1.3260131,-0.024,-0.006
1.326113,-0.024,-0.006
1.326213,-0.026,-0.006
1.326313,-0.028,-0.006
1.326413,-0.026,-0.006
1.326513,-0.026,-0.008
1.3266131,-0.026,-0.008
1.3267131,-0.026,-0.006
1.3268131,-0.026,-0.006
1.326913,-0.026,-0.008
1.327013,-0.034,-0.012
1.327113,-0.024,-0.006
1.327213,-0.028,-0.008
1.3273131,-0.018000001,-0.004
1.3274131,-0.028,-0.010000001
1.3275131,-0.024,-0.006
1.327613,-0.026,-0.008
1.327713,-0.030000001,-0.010000001
1.327813,-0.026,-0.008
1.327913,-0.028,-0.010000001
1.3280131,-0.022000002,-0.006
1.3281131,-0.024,-0.008
1.3282131,-0.026,-0.008
1.3283131,-0.026,-0.008
1.328413,-0.018000001,0.0
1.328513,-0.026,-0.008
1.328613,-0.030000001,-0.010000001
1.328713,-0.024,-0.006
1.3288131,-0.028,-0.008
1.3289131,-0.024,-0.008
1.3290131,-0.024,-0.008
1.3291131,-0.026,-0.008
1.329213,-0.032,-0.012
1.329313,-0.024,-0.008
1.329413,-0.026,-0.010000001
1.3295131,-0.026,-0.008
1.3296131,-0.028,-0.010000001
1.3297131,-0.024,-0.008
1.3298131,-0.024,-0.008
1.329913,-0.024,-0.006
1.330013,-0.024,-0.008
1.330113,-0.026,-0.010000001
1.3302131,-0.014,0.0
1.3303131,-0.026,-0.010000001
1.3304131,-0.026,-0.008
1.3305131,-0.022000002,-0.006
1.3306131,-0.026,-0.008
1.330713,-0.024,-0.008
1.330813,-0.024,-0.006
1.3309131,-0.024,-0.008
1.3310131,-0.024,-0.008
1.3311131,-0.026,-0.006
1.3312131,-0.032,-0.016
1.3313131,-0.022000002,-0.006
1.3314131,-0.022000002,-0.008
1.331513,-0.026,-0.008
1.3316131,-0.024,-0.008
1.3317131,-0.026,-0.010000001
1.3318131,-0.024,-0.008
1.3319131,-0.024,-0.006
1.3320131,-0.026,-0.008
1.3321131,-0.024,-0.010000001
1.332213,-0.024,-0.010000001
1.3323131,-0.020000001,-0.006
1.3324131,-0.026,-0.010000001
1.3325131,-0.024,-0.008
1.3326131,-0.022000002,-0.008
1.3327131,-0.028,-0.008
1.3328131,-0.024,-0.008
1.3329132,-0.024,-0.008
1.333013,-0.020000001,-0.008
1.3331131,-0.026,-0.010000001
1.3332131,-0.030000001,-0.016
1.3333131,-0.022000002,-0.006
1.3334131,-0.024,-0.008
1.3335131,-0.024,-0.008
1.3336132,-0.030000001,-0.014
1.333713,-0.022000002,-0.008
1.3338131,-0.022000002,-0.006
1.3339131,-0.022000002,-0.010000001
1.3340131,-0.024,-0.006
1.3341131,-0.026,-0.008
1.3342131,-0.024,-0.008
1.3343132,-0.028,-0.014
1.3344132,-0.024,-0.008
1.3345131,-0.026,-0.010000001
1.3346131,-0.022000002,-0.010000001
1.3347131,-0.032,-0.016
1.3348131,-0.026,-0.008
1.3349131,-0.024,-0.010000001
1.3350132,-0.024,-0.010000001
1.3351132,-0.022000002,-0.006
1.3352132,-0.028,-0.018000001
1.3353131,-0.022000002,-0.008
1.3354131,-0.024,-0.010000001
1.3355131,-0.024,-0.010000001
1.3356131,-0.020000001,-0.010000001
1.3357131,-0.024,-0.010000001
1.3358132,-0.020000001,-0.008
1.3359132,-0.028,-0.014
1.3360131,-0.020000001,-0.008
1.3361131,-0.022000002,-0.010000001
1.3362131,-0.020000001,-0.006
1.3363131,-0.018000001,-0.008
1.3364131,-0.024,-0.010000001
1.3365132,-0.024,-0.008
1.3366132,-0.024,-0.008
1.3367132,-0.020000001,-0.006
1.3368131,-0.026,-0.008
1.3369131,-0.020000001,-0.006
1.3370131,-0.020000001,-0.008
1.3371131,-0.018000001,-0.006
1.3372132,-0.022000002,-0.010000001
1.3373132,-0.026,-0.010000001
1.3374132,-0.018000001,-0.004
1.3375132,-0.020000001,-0.006
1.3376131,-0.020000001,-0.006
1.3377131,-0.018000001,-0.004
1.3378131,-0.024,-0.008
1.3379132,-0.018000001,-0.006
1.3380132,-0.022000002,-0.008
1.3381132,-0.018000001,-0.006
1.3382132,-0.024,-0.008
1.3383131,-0.024,-0.010000001
1.3384131,-0.016,-0.004
1.3385131,-0.020000001,-0.008
1.3386132,-0.014,-0.002
1.3387132,-0.022000002,-0.010000001
1.3388132,-0.022000002,-0.006
1.3389132,-0.020000001,-0.006
1.3390132,-0.016,-0.004
1.3391131,-0.022000002,-0.008
1.3392131,-0.022000002,-0.006
1.3393131,-0.018000001,-0.008
1.3394132,-0.024,-0.008
1.3395132,-0.018000001,-0.008
1.3396132,-0.020000001,-0.006
1.3397132,-0.022000002,-0.006
1.3398132,-0.022000002,-0.008
1.3399131,-0.022000002,-0.010000001
1.3400131,-0.016,-0.004
1.3401132,-0.018000001,-0.006
1.3402132,-0.020000001,-0.006
1.3403132,-0.020000001,-0.006
1.3404132,-0.020000001,-0.006
1.3405132,-0.024,-0.010000001
1.3406131,-0.018000001,-0.006
1.3407131,-0.022000002,-0.008
1.3408132,-0.022000002,-0.006
1.3409132,-0.018000001,-0.006
1.3410132,-0.020000001,-0.006
1.3411132,-0.018000001,-0.006
1.3412132,-0.018000001,-0.008
1.3413132,-0.018000001,-0.006
1.3414131,-0.018000001,-0.006
1.3415132,-0.016,-0.004
1.3416132,-0.016,-0.006
1.3417132,-0.020000001,-0.008
1.3418132,-0.018000001,-0.006
1.3419132,-0.022000002,-0.008
1.3420132,-0.018000001,-0.006
1.3421131,-0.022000002,-0.006
1.3422132,-0.018000001,-0.008
1.3423132,-0.018000001,-0.006
1.3424132,-0.020000001,-0.008
1.3425132,-0.018000001,-0.006
1.3426132,-0.022000002,-0.008
1.3427132,-0.018000001,-0.004
1.3428133,-0.020000001,-0.008
1.3429132,-0.018000001,-0.006
1.3430132,-0.016,-0.004
1.3431132,-0.020000001,-0.004
1.3432132,-0.016,-0.006
1.3433132,-0.018000001,-0.006
1.3434132,-0.018000001,-0.006
1.3435133,-0.018000001,-0.006
1.3436133,-0.016,-0.006
1.3437132,-0.018000001,-0.004
1.3438132,-0.018000001,-0.006
1.3439132,-0.018000001,-0.008
1.3440132,-0.018000001,-0.004
1.3441132,-0.016,-0.004
1.3442132,0.004,0.008
1.3443133,-0.016,-0.004
1.3444132,-0.016,-0.004
1.3445132,-0.018000001,-0.006
1.3446132,-0.014,-0.002
1.3447132,-0.018000001,-0.004
1.3448132,-0.018000001,-0.004
1.3449132,-0.016,-0.006
1.3450133,-0.018000001,-0.004
1.3451133,-0.016,-0.006
1.3452132,-0.018000001,-0.004
1.3453132,-0.016,-0.006
1.3454132,-0.014,-0.004
1.3455132,-0.014,-0.004
1.3456132,-0.016,-0.004
1.3457133,-0.022000002,-0.010000001
1.3458133,-0.016,-0.006
1.3459133,-0.018000001,-0.006
1.3460132,-0.016,-0.006
1.3461132,-0.010000001,-0.004
1.3462132,-0.018000001,-0.004
1.3463132,-0.018000001,-0.008
1.3464133,-0.016,-0.004
1.3465133,-0.014,-0.008
1.3466133,-0.016,-0.004
1.3467132,-0.016,-0.004
1.3468132,-0.018000001,-0.008
1.3469132,-0.016,-0.006
1.3470132,-0.016,-0.008
1.3471133,-0.018000001,-0.008
1.3472133,-0.016,-0.006
1.3473133,-0.012,0.0
1.3474133,-0.018000001,-0.006
1.3475132,-0.016,-0.006
1.3476132,-0.012,0.002
1.3477132,-0.018000001,-0.010000001
1.3478132,-0.016,-0.008
1.3479133,-0.012,-0.002
1.3480133,0.0,0.0
1.3481133,-0.016,-0.004
1.3482133,-0.018000001,-0.006
1.3483132,-0.016,-0.002
1.3484132,-0.018000001,-0.002
1.3485132,-0.012,-0.004
1.3486133,-0.018000001,-0.004
1.3487133,-0.016,-0.006
1.3488133,-0.016,-0.006
1.3489133,-0.016,-0.008
1.3490132,-0.016,-0.006
1.3491132,-0.016,-0.008
1.3492132,-0.018000001,-0.004
1.3493133,-0.016,-0.006
1.3494133,-0.018000001,-0.006
1.3495133,-0.018000001,-0.008
1.3496133,-0.016,-0.006
1.3497133,-0.014,-0.004
1.3498132,-0.016,-0.008
1.3499132,-0.016,-0.006
1.3500133,-0.018000001,-0.006
1.3501133,-0.014,-0.006
1.3502133,-0.016,-0.006
1.3503133,-0.014,-0.004
1.3504133,-0.016,-0.008
1.3505132,-0.018000001,-0.006
1.3506132,-0.014,-0.006
1.3507133,-0.016,-0.006
1.3508133,-0.016,-0.006
1.3509133,-0.014,-0.006
1.3510133,-0.016,-0.006
1.3511133,-0.018000001,-0.012
1.3512133,-0.014,-0.008
1.3513132,-0.016,-0.006
1.3514132,-0.016,-0.006
1.3515133,-0.014,-0.004
1.3516133,-0.018000001,-0.006
1.3517133,-0.014,-0.006
1.3518133,-0.018000001,-0.010000001
1.3519133,-0.014,-0.006
1.3520133,-0.014,-0.004
1.3521132,-0.016,-0.008
1.3522133,-0.014,-0.006
1.3523133,-0.016,-0.008
1.3524133,-0.012,-0.002
1.3525133,-0.016,-0.008
1.3526133,-0.014,-0.004
1.3527133,-0.016,-0.008
1.3528132,-0.016,-0.008
1.3529133,-0.016,-0.006
1.3530133,-0.014,-0.006
1.3531133,-0.014,-0.008
1.3532133,-0.016,-0.006
1.3533133,-0.014,-0.006
1.3534133,-0.018000001,-0.006
1.3535134,-0.012,-0.006
1.3536133,-0.014,-0.006
1.3537133,-0.014,-0.006
1.3538133,-0.012,-0.006
1.3539133,-0.014,-0.008
1.3540133,-0.014,-0.006
1.3541133,-0.016,-0.006
1.3542134,-0.014,-0.006
1.3543134,-0.016,-0.008
1.3544133,-0.012,-0.006
1.3545133,-0.014,-0.008
1.3546133,-0.016,-0.010000001
1.3547133,-0.012,-0.004
1.3548133,-0.016,-0.008
1.3549134,-0.014,-0.006
1.3550134,-0.016,-0.010000001
1.3551133,-0.012,-0.006
1.3552133,-0.016,-0.006
1.3553133,-0.014,-0.006
1.3554133,-0.014,-0.008
1.3555133,-0.014,-0.006
1.3556134,-0.008,-0.002
1.3557134,-0.018000001,-0.008
1.3558134,-0.016,-0.006
1.3559133,-0.014,-0.006
1.3560133,-0.012,-0.004
1.3561133,-0.010000001,-0.004
1.3562133,-0.016,-0.006
1.3563133,-0.014,-0.006
1.3564134,-0.016,-0.006
1.3565134,-0.018000001,-0.010000001
1.3566134,-0.014,-0.008
1.3567133,-0.016,-0.008
1.3568133,-0.014,-0.008
1.3569133,-0.012,-0.006
1.3570133,-0.010000001,-0.004
1.3571134,-0.014,-0.006
1.3572134,-0.012,-0.006
1.3573134,-0.016,-0.008
1.3574133,-0.012,-0.006
1.3575133,-0.012,-0.006
1.3576133,-0.012,-0.006
1.3577133,-0.010000001,-0.004
1.3578134,-0.012,-0.006
1.3579134,-0.010000001,-0.004
1.3580134,-0.016,-0.006
1.3581134,0.0,0.008
1.3582133,-0.010000001,-0.004
1.3583133,-0.006,-0.002
1.3584133,-0.008,-0.002
1.3585134,-0.012,-0.006
1.3586134,-0.012,-0.004
1.3587134,-0.010000001,-0.002
1.3588134,-0.012,-0.008
1.3589133,-0.012,-0.004
1.3590133,-0.010000001,-0.004
1.3591133,-0.012,-0.004
1.3592134,-0.010000001,-0.002
1.3593134,-0.010000001,-0.006
1.3594134,-0.008,-0.004
1.3595134,-0.012,-0.006
1.3596134,-0.010000001,-0.002
1.3597133,-0.008,0.0
1.3598133,-0.010000001,-0.006
1.3599133,-0.012,-0.006
1.3600134,-0.010000001,-0.004
1.3601134,-0.010000001,-0.002
1.3602134,-0.012,-0.008
1.3603134,-0.010000001,-0.004
1.3604134,-0.012,-0.006
1.3605133,-0.012,-0.006
1.3606133,-0.010000001,-0.006
1.3607134,-0.012,-0.004
1.3608134,-0.014,-0.006
1.3609134,-0.010000001,-0.004
1.3610134,-0.012,-0.006
1.3611134,-0.010000001,-0.006
1.3612133,-0.008,-0.004
1.3613133,-0.012,-0.004
1.3614134,-0.012,-0.006
1.3615134,-0.014,-0.014
1.3616134,-0.008,-0.002
1.3617134,-0.010000001,-0.004
1.3618134,-0.014,-0.006
1.3619134,-0.010000001,-0.004
1.3620133,-0.010000001,-0.004
1.3621134,-0.010000001,-0.004
1.3622134,-0.010000001,-0.004
1.3623134,-0.010000001,-0.002
1.3624134,-0.008,-0.006
1.3625134,-0.008,-0.006
1.3626134,-0.010000001,-0.004
1.3627135,-0.010000001,-0.006
1.3628134,-0.010000001,-0.004
1.3629134,-0.008,-0.004
1.3630134,-0.010000001,-0.006
1.3631134,-0.010000001,-0.006
1.3632134,-0.010000001,-0.006
1.3633134,-0.010000001,-0.004
1.3634135,-0.014,-0.010000001
1.3635134,-0.006,-0.004
1.3636134,-0.010000001,-0.006
1.3637134,-0.008,-0.004
1.3638134,-0.012,-0.008
1.3639134,-0.010000001,-0.004
1.3640134,-0.008,-0.006
1.3641135,-0.010000001,-0.004
1.3642135,-0.010000001,-0.004
1.3643134,-0.010000001,-0.004
1.3644134,-0.008,-0.002
1.3645134,-0.008,-0.004
1.3646134,-0.008,-0.004
1.3647134,-0.008,-0.004
1.3648134,-0.008,-0.002
1.3649135,-0.010000001,-0.004
1.3650135,-0.014,-0.006
1.3651134,-0.006,-0.002
1.3652134,-0.008,-0.004
1.3653134,-0.008,-0.006
1.3654134,-0.010000001,-0.004
1.3655134,-0.010000001,-0.002
1.3656135,-0.008,-0.002
1.3657135,-0.008,-0.002
1.3658134,-0.008,-0.002
1.3659134,-0.008,-0.002
1.3660134,-0.008,-0.006
1.3661134,-0.008,-0.002
1.3662134,-0.008,-0.002
1.3663135,-0.010000001,-0.004
1.3664135,-0.008,-0.004
1.3665135,-0.010000001,-0.002
1.3666134,-0.006,-0.002
1.3667134,-0.010000001,-0.004
1.3668134,-0.008,-0.004
1.3669134,-0.012,-0.006
1.3670135,-0.012,-0.006
1.3671135,-0.008,-0.002
1.3672135,-0.010000001,-0.006
1.3673134,-0.006,-0.002
1.3674134,-0.008,-0.006
1.3675134,-0.008,-0.002
1.3676134,-0.006,-0.002
1.3677135,-0.006,-0.004
1.3678135,-0.010000001,-0.006
1.3679135,-0.008,-0.006
1.3680135,-0.012,-0.008
1.3681134,-0.010000001,-0.008
1.3682134,-0.006,-0.002
1.3683134,-0.006,-0.002
1.3684134,-0.006,-0.002
1.3685135,-0.006,-0.004
1.3686135,-0.012,-0.006
1.3687135,-0.006,-0.002
1.3688135,-0.008,-0.004
1.3689134,-0.006,-0.004
1.3690134,-0.008,-0.004
1.3691134,-0.008,-0.004
1.3692135,-0.004,-0.004
1.3693135,-0.008,-0.002
1.3694135,-0.006,-0.002
1.3695135,-0.008,-0.004
1.3696134,-0.010000001,-0.004
1.3697134,-0.008,-0.004
1.3698134,-0.006,-0.002
1.3699135,-0.008,-0.006
1.3700135,-0.008,-0.006
1.3701135,-0.008,-0.004
1.3702135,-0.004,-0.002
1.3703135,-0.008,-0.006
1.3704134,-0.008,-0.004
1.3705134,-0.008,-0.004
1.3706135,-0.004,0.0
1.3707135,-0.006,-0.004
1.3708135,-0.008,-0.006
1.3709135,-0.008,-0.004
1.3710135,-0.008,-0.004
1.3711135,-0.008,-0.002
1.3712134,-0.010000001,-0.006
1.3713135,-0.008,-0.006
1.3714135,-0.008,-0.006
1.3715135,-0.006,-0.004
1.3716135,-0.006,-0.004
1.3717135,-0.008,-0.006
1.3718135,-0.004,-0.002
1.3719134,-0.008,-0.002
1.3720134,-0.004,-0.004
1.3721135,-0.008,-0.006
1.3722135,-0.004,-0.004
1.3723135,-0.008,-0.006
1.3724135,-0.008,-0.002
1.3725135,0.002,0.004
1.3726135,-0.008,-0.004
1.3727134,-0.006,-0.006
1.3728135,-0.004,-0.004
1.3729135,-0.004,-0.004
1.3730135,-0.012,-0.012
1.3731135,-0.004,-0.004
1.3732135,-0.006,-0.004
1.3733135,-0.004,-0.002
1.3734136,-0.008,-0.006
1.3735135,-0.006,-0.004
1.3736135,-0.008,-0.002
1.3737135,-0.008,-0.004
