Time,CH1,CH2
0.032000314,-0.17600001,0.014
0.032100316,-0.17600001,0.016
0.032200318,-0.17400001,0.018000001
0.032300316,-0.172,0.014
0.032400317,-0.178,0.014
0.03250032,-0.17600001,0.016
0.03260032,-0.178,0.010000001
0.032700323,-0.178,0.014
0.03280032,-0.17600001,0.014
0.032900322,-0.17400001,0.016
0.033000324,-0.17600001,0.016
0.033100326,-0.17600001,0.014
0.033200327,-0.17600001,0.016
0.033300325,-0.178,0.016
0.033400327,-0.18,0.016
0.03350033,-0.17400001,0.016
0.03360033,-0.178,0.014
0.033700332,-0.17600001,0.016
0.03380033,-0.18200001,0.008
0.03390033,-0.17600001,0.016
0.034000333,-0.17600001,0.014
0.034100335,-0.17600001,0.014
0.034200337,-0.17400001,0.016
0.03430034,-0.178,0.010000001
0.034400336,-0.178,0.014
0.034500338,-0.178,0.010000001
0.03460034,-0.178,0.012
0.03470034,-0.178,0.014
0.034800343,-0.178,0.012
0.03490034,-0.178,0.014
0.035000343,-0.17600001,0.012
0.035100345,-0.178,0.012
0.035200346,-0.178,0.014
0.035300348,-0.178,0.012
0.035400346,-0.178,0.012
0.035500348,-0.17600001,0.012
0.03560035,-0.17400001,0.016
0.03570035,-0.178,0.012
0.035800353,-0.17600001,0.016
0.03590035,-0.178,0.012
0.036000352,-0.17600001,0.016
0.036100354,-0.17600001,0.014
0.036200356,-0.17600001,0.016
0.036300357,-0.178,0.014
0.03640036,-0.178,0.012
0.036500357,-0.172,0.016
0.03660036,-0.18,0.014
0.03670036,-0.17600001,0.016
0.036800362,-0.178,0.012
0.036900364,-0.172,0.016
0.03700036,-0.17600001,0.012
0.037100364,-0.17600001,0.012
0.037200365,-0.178,0.014
0.037300367,-0.172,0.018000001
0.03740037,-0.17400001,0.014
0.037500367,-0.17600001,0.016
0.03760037,-0.17600001,0.014
0.03770037,-0.256,-0.2
0.03780037,-0.256,-0.17400001
0.037900373,-0.22800002,-0.044000003
0.03800037,-0.194,-0.006
0.038100373,-0.18,0.008
0.038200375,-0.18,0.012
0.038300376,-0.178,0.014
0.038400378,-0.17600001,0.014
0.03850038,-0.186,0.008
0.038600378,-0.178,0.014
0.03870038,-0.208,-0.010000001
0.03880038,-0.17600001,0.014
0.038900383,-0.178,0.012
0.039000385,-0.17400001,0.014
0.039100382,-0.17,0.020000001
0.039200384,-0.172,0.016
0.039300386,-0.17600001,0.014
0.039400388,-0.178,0.012
0.03950039,-0.17600001,0.014
0.039600387,-0.17600001,0.014
0.03970039,-0.178,0.014
0.03980039,-0.178,0.012
0.039900392,-0.17600001,0.014
0.040000394,-0.178,0.012
0.040100392,-0.17400001,0.014
0.040200394,-0.178,0.012
0.040300395,-0.178,0.012
0.040400397,-0.178,0.012
0.0405004,-0.18200001,0.012
0.040600397,-0.17400001,0.012
0.0407004,-0.17600001,0.014
0.0408004,-0.178,0.012
0.0409004,-0.17600001,0.012
0.041000403,-0.16800001,0.020000001
0.041100405,-0.178,0.012
0.041200403,-0.17600001,0.014
0.041300405,-0.17600001,0.014
0.041400407,-0.178,0.012
0.04150041,-0.17600001,0.016
0.04160041,-0.17600001,0.012
0.041700408,-0.178,0.010000001
0.04180041,-0.172,0.014
0.04190041,-0.178,0.014
0.042000413,-0.17600001,0.014
0.042100415,-0.17600001,0.014
0.042200413,-0.178,0.012
0.042300414,-0.178,0.012
0.042400416,-0.17600001,0.014
0.042500418,-0.178,0.012
0.04260042,-0.17400001,0.014
0.042700417,-0.17400001,0.014
0.04280042,-0.17600001,0.012
0.04290042,-0.17600001,0.014
0.043000422,-0.178,0.012
0.043100424,-0.17600001,0.014
0.043200426,-0.178,0.010000001
0.043300424,-0.178,0.012
0.043400425,-0.178,0.012
0.043500427,-0.17600001,0.014
0.04360043,-0.178,0.012
0.04370043,-0.17600001,0.012
0.04380043,-0.17400001,0.010000001
0.04390043,-0.178,0.014
0.044000432,-0.17600001,0.014
0.044100434,-0.178,0.010000001
0.044200435,-0.17400001,0.016
0.044300433,-0.172,0.012
0.044400435,-0.178,0.012
0.044500437,-0.17600001,0.014
0.04460044,-0.172,0.016
0.04470044,-0.17600001,0.014
0.044800438,-0.172,0.016
0.04490044,-0.178,0.010000001
0.04500044,-0.17600001,0.012
0.045100443,-0.17,0.018000001
0.045200445,-0.17600001,0.012
0.045300446,-0.17600001,0.014
0.045400444,-0.172,0.014
0.045500446,-0.18,0.010000001
0.045600448,-0.17400001,0.016
0.04570045,-0.172,0.012
0.04580045,-0.17600001,0.010000001
0.04590045,-0.17400001,0.014
0.04600045,-0.172,0.016
0.046100453,-0.17600001,0.014
0.046200454,-0.17400001,0.012
0.046300456,-0.178,0.012
0.046400454,-0.17600001,0.012
0.046500456,-0.172,0.014
0.046600457,-0.178,0.010000001
0.04670046,-0.17600001,0.014
0.04680046,-0.172,0.014
0.04690046,-0.17600001,0.012
0.04700046,-0.172,0.014
0.047100462,-0.172,0.012
0.047200464,-0.17,0.014
0.047300465,-0.17400001,0.012
0.047400467,-0.17400001,0.014
0.047500465,-0.178,0.010000001
0.047600467,-0.178,0.010000001
0.04770047,-0.17600001,0.012
0.04780047,-0.17,0.014
0.04790047,-0.17400001,0.012
0.04800047,-0.17400001,0.010000001
0.04810047,-0.172,0.024
0.048200473,-0.17600001,0.010000001
0.048300475,-0.178,0.010000001
0.048400477,-0.172,0.012
0.048500475,-0.17600001,0.012
0.048600476,-0.17600001,0.010000001
0.048700478,-0.17600001,0.014
0.04880048,-0.172,0.012
0.04890048,-0.18,0.010000001
0.04900048,-0.17400001,0.014
0.04910048,-0.178,0.010000001
0.049200483,-0.17600001,0.012
0.049300484,-0.172,0.012
0.049400486,-0.17600001,0.010000001
0.049500488,-0.17600001,0.010000001
0.049600486,-0.172,0.012
0.049700487,-0.17400001,0.010000001
0.04980049,-0.17600001,0.010000001
0.04990049,-0.17600001,0.012
0.050000492,-0.17400001,0.010000001
0.05010049,-0.172,0.010000001
0.050200492,-0.172,0.010000001
0.050300494,-0.17600001,0.010000001
0.050400496,-0.172,0.008
0.050500497,-0.178,0.010000001
0.050600495,-0.178,0.010000001
0.050700497,-0.17400001,0.010000001
0.0508005,-0.178,0.008
0.0509005,-0.17400001,0.010000001
0.051000502,-0.17400001,0.010000001
0.0511005,-0.17600001,0.010000001
0.0512005,-0.17600001,0.010000001
0.051300503,-0.17400001,0.010000001
0.051400505,-0.178,0.008
0.051500507,-0.17600001,0.010000001
0.051600505,-0.172,0.010000001
0.051700506,-0.17600001,0.008
0.051800508,-0.172,0.010000001
0.05190051,-0.172,0.010000001
0.05200051,-0.17600001,0.010000001
0.052100513,-0.172,0.010000001
0.05220051,-0.17400001,0.010000001
0.052300513,-0.17600001,0.006
0.052400514,-0.17,0.012
0.052500516,-0.17600001,0.010000001
0.052600518,-0.172,0.010000001
0.052700516,-0.172,0.010000001
0.052800518,-0.17400001,0.008
0.05290052,-0.18200001,0.008
0.05300052,-0.172,0.010000001
0.053100523,-0.172,0.010000001
0.05320052,-0.17400001,0.010000001
0.053300522,-0.172,0.010000001
0.053400524,-0.17400001,0.010000001
0.053500526,-0.172,0.010000001
0.053600527,-0.17600001,0.008
0.053700525,-0.17600001,0.008
0.053800527,-0.172,0.010000001
0.05390053,-0.17600001,0.006
0.05400053,-0.17,0.010000001
0.054100532,-0.17,0.016
0.054200534,-0.17600001,0.008
0.05430053,-0.172,0.010000001
0.054400533,-0.172,0.010000001
0.054500535,-0.172,0.008
0.054600537,-0.17,0.010000001
0.05470054,-0.17400001,0.006
0.054800536,-0.17600001,0.006
0.05490054,-0.17400001,0.010000001
0.05500054,-0.17600001,0.008
0.05510054,-0.17600001,0.008
0.055200543,-0.17400001,0.010000001
0.05530054,-0.178,0.006
0.055400543,-0.17400001,0.008
0.055500545,-0.17400001,0.008
0.055600546,-0.17600001,0.006
0.055700548,-0.172,0.010000001
0.055800546,-0.172,0.010000001
0.055900548,-0.17600001,0.008
0.05600055,-0.172,0.010000001
0.05610055,-0.178,0.004
0.056200553,-0.172,0.006
0.056300554,-0.17400001,0.006
0.056400552,-0.17400001,0.006
0.056500554,-0.172,0.006
0.056600556,-0.172,0.008
0.056700557,-0.17600001,0.008
0.05680056,-0.17600001,0.002
0.056900557,-0.172,0.008
0.05700056,-0.17400001,0.006
0.05710056,-0.17,0.010000001
0.057200562,-0.17600001,0.008
0.057300564,-0.172,0.010000001
0.057400562,-0.172,0.008
0.057500564,-0.172,0.006
0.057600565,-0.172,0.010000001
0.057700567,-0.17,0.010000001
0.05780057,-0.172,0.008
0.057900567,-0.172,0.012
0.05800057,-0.178,0.006
0.05810057,-0.21400002,-0.020000001
0.05820057,-0.17,0.010000001
0.058300573,-0.17,0.010000001
0.058400575,-0.172,0.008
0.058500573,-0.17,0.010000001
0.058600575,-0.18,0.006
0.058700576,-0.16600001,0.014
0.058800578,-0.16800001,0.010000001
0.05890058,-0.17,0.010000001
0.059000578,-0.17,0.010000001
0.05910058,-0.16800001,0.010000001
0.05920058,-0.172,0.008
0.059300583,-0.17,0.010000001
0.059400585,-0.17,0.010000001
0.059500583,-0.172,0.008
0.059600584,-0.17,0.010000001
0.059700586,-0.17,0.008
0.059800588,-0.17,0.008
0.05990059,-0.17,0.006
0.060000587,-0.164,0.018000001
0.06010059,-0.17,0.008
0.06020059,-0.172,0.010000001
0.060300592,-0.172,0.010000001
0.060400594,-0.17,0.008
0.060500596,-0.172,0.008
0.060600594,-0.17,0.006
0.060700595,-0.17,0.008
0.060800597,-0.172,0.006
0.0609006,-0.16800001,0.008
0.0610006,-0.172,0.002
0.0611006,-0.17600001,0.004
0.0612006,-0.17,0.006
0.0613006,-0.16800001,0.008
0.061400604,-0.16600001,0.012
0.061500605,-0.16800001,0.012
0.061600603,-0.17,0.008
0.061700605,-0.17,0.006
0.061800607,-0.17,0.006
0.06190061,-0.16800001,0.008
0.06200061,-0.17,0.008
0.062100608,-0.16800001,0.006
0.06220061,-0.16800001,0.008
0.06230061,-0.172,0.006
0.062400613,-0.16800001,0.008
0.06250061,-0.17,0.006
0.06260061,-0.17,0.006
0.062700614,-0.16800001,0.008
0.062800616,-0.17,0.006
0.06290062,-0.16800001,0.008
0.06300062,-0.16800001,0.008
0.06310062,-0.16800001,0.008
0.06320062,-0.17,0.006
0.063300624,-0.16600001,0.008
0.06340062,-0.162,0.008
0.06350062,-0.16600001,0.008
0.06360062,-0.172,0.008
0.063700624,-0.17,0.006
0.063800626,-0.16600001,0.008
0.06390063,-0.16800001,0.006
0.06400063,-0.164,0.010000001
0.06410063,-0.16600001,0.010000001
0.06420063,-0.16800001,0.006
0.064300634,-0.16600001,0.008
0.064400636,-0.16800001,0.010000001
0.06450063,-0.16600001,0.008
0.06460063,-0.16600001,0.010000001
0.06470063,-0.16800001,0.008
0.064800635,-0.16800001,0.008
0.06490064,-0.16600001,0.008
0.06500064,-0.164,0.008
0.06510064,-0.16800001,0.008
0.06520064,-0.164,0.006
0.06530064,-0.16800001,0.008
0.065400645,-0.16600001,0.006
0.06550064,-0.164,0.008
0.06560064,-0.16600001,0.008
0.06570064,-0.164,0.008
0.065800644,-0.186,-0.008
0.065900646,-0.16600001,0.006
0.06600065,-0.164,0.008
0.06610065,-0.16600001,0.008
0.06620065,-0.16800001,0.006
0.06630065,-0.162,0.006
0.066400655,-0.16800001,0.006
0.06650066,-0.16800001,0.006
0.06660065,-0.164,0.008
0.06670065,-0.164,0.008
0.066800654,-0.16600001,0.006
0.066900656,-0.194,-0.008
0.06700066,-0.16800001,0.006
0.06710066,-0.162,0.006
0.06720066,-0.162,0.006
0.06730066,-0.16600001,0.006
0.067400664,-0.164,0.008
0.067500666,-0.164,0.008
0.06760066,-0.164,0.006
0.06770066,-0.17,0.004
0.06780066,-0.16800001,0.006
0.067900665,-0.16600001,0.006
0.06800067,-0.162,0.006
0.06810067,-0.16600001,0.006
0.06820067,-0.16600001,0.006
0.06830067,-0.164,0.006
0.06840067,-0.15200001,0.018000001
0.068500675,-0.162,0.006
0.06860068,-0.164,0.008
0.06870067,-0.164,0.004
0.06880067,-0.162,0.006
0.068900675,-0.16800001,0.004
0.069000676,-0.162,0.006
0.06910068,-0.16000001,0.010000001
0.06920068,-0.16600001,0.006
0.06930068,-0.15400001,0.008
0.06940068,-0.162,0.008
0.069500685,-0.164,0.006
0.06960069,-0.164,0.004
0.06970068,-0.16600001,0.006
0.06980068,-0.164,0.004
0.069900684,-0.162,0.004
0.070000686,-0.164,0.004
0.07010069,-0.164,0.006
0.07020069,-0.164,0.006
0.07030069,-0.164,0.002
0.07040069,-0.162,0.006
0.070500694,-0.162,0.006
0.070600696,-0.164,0.006
0.0707007,-0.164,0.004
0.07080069,-0.16600001,0.002
0.07090069,-0.16800001,0.0
0.071000695,-0.162,0.006
0.0711007,-0.164,0.004
0.0712007,-0.162,0.006
0.0713007,-0.164,0.006
0.0714007,-0.16000001,0.010000001
0.0715007,-0.162,0.006
0.071600705,-0.164,0.006
0.07170071,-0.164,0.006
0.0718007,-0.162,0.006
0.0719007,-0.164,0.004
0.072000705,-0.162,0.004
0.07210071,-0.162,0.006
0.07220071,-0.164,0.004
0.07230071,-0.162,0.004
0.07240071,-0.162,0.006
0.07250071,-0.164,0.006
0.072600715,-0.162,0.002
0.07270072,-0.16000001,0.006
0.07280072,-0.162,0.004
0.07290071,-0.162,0.004
0.073000714,-0.162,0.004
0.073100716,-0.162,0.004
0.07320072,-0.162,0.006
0.07330072,-0.162,0.004
0.07340072,-0.162,0.002
0.07350072,-0.162,0.002
0.073600724,-0.162,0.004
0.073700726,-0.16000001,0.002
0.07380073,-0.16000001,0.006
0.07390072,-0.164,0.004
0.07400072,-0.162,0.002
0.074100725,-0.16000001,0.004
0.07420073,-0.164,0.002
0.07430073,-0.162,0.002
0.07440073,-0.162,0.002
0.07450073,-0.162,0.006
0.074600734,-0.16000001,0.004
0.074700736,-0.164,0.002
0.07480074,-0.164,0.0
0.07490074,-0.162,0.002
0.07500073,-0.16000001,0.0
0.075100735,-0.16000001,0.002
0.07520074,-0.162,0.002
0.07530074,-0.164,0.002
0.07540074,-0.162,0.002
0.07550074,-0.162,0.0
0.07560074,-0.162,0.002
0.075700745,-0.158,0.002
0.07580075,-0.162,0.002
0.07590075,-0.16000001,0.002
0.07600074,-0.16000001,0.004
0.076100744,-0.162,0.002
0.076200746,-0.162,0.002
0.07630075,-0.162,0.0
0.07640075,-0.16000001,0.004
0.07650075,-0.158,0.002
0.07660075,-0.16000001,0.002
0.076700754,-0.162,0.004
0.076800756,-0.16000001,0.004
0.07690076,-0.162,0.002
0.07700076,-0.162,0.002
0.077100754,-0.158,0.004
0.077200755,-0.16000001,0.002
0.07730076,-0.156,0.006
0.07740076,-0.158,0.004
0.07750076,-0.15200001,0.008
0.07760076,-0.156,0.002
0.077700764,-0.158,0.002
0.077800766,-0.16000001,0.002
0.07790077,-0.158,0.006
0.07800077,-0.158,0.002
0.07810076,-0.16000001,0.002
0.078200765,-0.156,0.006
0.07830077,-0.158,0.002
0.07840077,-0.156,0.006
0.07850077,-0.15400001,0.006
0.07860077,-0.15400001,0.002
0.07870077,-0.162,0.0
0.078800775,-0.15400001,0.006
0.07890078,-0.156,0.002
0.07900078,-0.156,0.004
0.07910078,-0.156,0.002
0.079200774,-0.158,0.004
0.079300776,-0.156,0.006
0.07940078,-0.156,0.0
0.07950078,-0.15400001,0.004
0.07960078,-0.15400001,0.004
0.07970078,-0.156,0.002
0.079800785,-0.156,0.004
0.07990079,-0.14400001,0.006
0.08000079,-0.156,0.004
0.08010079,-0.15400001,0.004
0.080200784,-0.15400001,0.006
0.080300786,-0.162,0.002
0.08040079,-0.156,0.002
0.08050079,-0.156,0.004
0.08060079,-0.156,0.004
0.08070079,-0.156,0.0
0.080800794,-0.15400001,0.002
0.080900796,-0.15400001,0.002
0.0810008,-0.15400001,0.004
0.0811008,-0.156,0.002
0.08120079,-0.15200001,0.004
0.081300795,-0.15400001,0.002
0.0814008,-0.156,0.0
0.0815008,-0.15400001,0.002
0.0816008,-0.156,0.002
0.0817008,-0.156,0.002
0.0818008,-0.15200001,0.002
0.081900805,-0.15400001,0.002
0.08200081,-0.15400001,0.002
0.08210081,-0.15200001,0.002
0.08220081,-0.15,0.006
0.082300805,-0.156,0.002
0.082400806,-0.15200001,0.002
0.08250081,-0.156,0.0
0.08260081,-0.15400001,0.002
0.08270081,-0.15200001,0.002
0.08280081,-0.15400001,0.002
0.082900815,-0.148,0.004
0.08300082,-0.15200001,0.002
0.08310082,-0.15400001,0.0
0.08320082,-0.15200001,0.002
